simbli_id,school_name,state,address,city,zipcode,phone_number,website,LEAID
36031515,straffordr-vi,MO,12917countyroad344,sidney,nan,nan,straffordschools.net,2929640
36031516,unionelementary,AZ,3834s.91stave,tolleson,85353,6234785005,unionesd.org,609665
36031517,reichle,MT,6715schoolhouserd,glen,59732,4068352281,sites.google.com,
36031518,swedeborgr-iii,MO,535n.chestnutave,earlham,nan,nan,swedeborgpanthers.com,2929850
36031519,"realmscharter-ridgecrestelementaryacademyforlanguage,music,andscience",CA,325s.downsst,ridgecrest,93555,7603751010,rcrealms.org,601931
36031520,boazcity,AL,23761avenue56,ducor,nan,nan,boazk12.org,100012
36031521,postvillecommunity,IA,"314westpoststreet,pobox717",postville,52162,5638647651,postvilleschools.com,1923340
36031522,fortzumwalt,MO,555e.terralane,o'fallon,63366,6362402072,fz.k12.mo.us,2908370
36031523,harlancommunity,IA,2102durantstreet,harlan,51537,7127552152,harlan.k12.ia.us,1913500
36031524,twinridgeselementary,CA,16661oldmillrd.,nevadacity,95959,5302659052,twinridgeselementary.com,600012
36031525,yubaenvironmentalsciencecharteracademy,CA,9841texashillroadoregon,house,95962,5306922210,yescharteracademy.org,601574
36031526,ballard,CA,2425schoolst,solvang,93463,8056884812,ballardschool.org,603720
36031527,harrison,MT,box7harrison,chico,59735,nan,sites.google.com,601843
36031528,maynard,AR,74campusdr.,maynard,72444,8706473500,maynard.nesc.k12.ar.us,509570
36031529,fairfield,MT,221n.robinsonstreet,lenox,nan,nan,discoveryregional.org,
36031530,st.mariesjointno.41,ID,240s.11thstreetst.,maries,83861,2082452579,sd41.org,
36031531,redwoodempire'insurancegroup,CA,"5760skylaneblvd.,suite100",windsor,95492,7078360779,resig.org,102910
36031533,hydesvillee,CA,3050johnsonrd,hydesville,95547,7077683610,hydesvilleschool.org,3017370
36031534,ovando,MT,108birchst.,ovando,59854,nan,chinookschools.org,
36031535,evergreene,CA,3188quimbyroadsan,jose,95148,4082706800,eesd.org,1903960
36031536,dallas,AL,429lauderdalestreet,selma,36701,3348753440,dallask12.org,101110
36031537,ozarkcity,AL,860nushwy231,ozark,36360,nan,ozarkcityschools.net,102640
36031538,pleasantvalleyc,IA,525belmontroad,bettendorf,52722,5633325550,pleasval.org,1923110
36031539,buttevalleyunified,CA,615w.thirdst.,dorris,96023,5303974000,bvalusd.org,606580
36031540,kirkwoode,CA,2049kirkwoodrd,corning,96021,5308247773,kirkwoodschoolca.org,619860
36031541,empowercommunity,AL,751academydrive,bessemer,35022,2054138600,empoweral.org,103582
36031542,spencercommunity,IA,23east7thst,spencer,51301,7122628950,spencerschools.org,1914670
36031543,stratfordcommunity,IA,1000shakespeareave,stratford,50249,5158382208,stratford.k12.ia.us,1927480
36031544,southhamiltonc,IA,315divisionst,jewell,50130,5158275479,shhawks.net,614400
36031545,demopoliscity,AL,609southcedarave.,demopolis,36732,3342891670,dcsedu.com,101200
36031546,st.jamesparish,LA,pobox338,lutcher,70071,2252584500,stjames.k12.la.us,2201500
36031547,richardsr-v,MO,925broadstreet,grinnel,nan,nan,richardsschool.k12.mo.us,2926370
36031548,janesvilleunione,CA,464-555mainst.,janesville,96114,5302533551,janesvilleschool.org,
36031549,inlandlakes,MI,4363s.straitshwyindian,river,49749,2312386868,inlandlakes.org,2619170
36031550,phelpsco.r-iii,MO,101caseavenuesoutheast,attalla,nan,nan,pcr3.k12.mo.us,2925080
36031551,meridiantechnicalcharterhigh,ID,3800n.locustgrove,meridian,83646,nan,mtchs.org,1920040
36031552,fremontjoint#215,ID,1484woodlandhwybelle,chasse,nan,nan,sd215.net,
36031554,moc-floydvalleyc,IA,7098thst.se,orangecity,51041,7127374873,mocfv.org,1918840
36031555,moscowcharter,ID,1723eastf.street,moscow,83843,2088833195,moscowcharterschool.org,642930
36031557,greycliff,MT,301astreet,greycliff,59033,nan,centennialacademycharter.org,
36031559,perry,AL,200w.monroestreet,marion,36756,3346836528,perrycountyal.org,102670
36031560,developmentauthorityofthecityofmilledgeville,GA,"1601northcolumbiastreet,ste.200",milledgeville,31061,nan,developmilledgeville.com,
36031561,montanaforthedeafandblind,MT,3911centralavenuegreat,falls,59405,nan,msdbmustangs.org,600031
36031562,agar-blunt-onida58-3,SD,500s8thst,onida,57564,nan,abo.k12.sd.us,4600042
36031563,ashe,NC,320southst.,jefferson,256840,3362467175,asheschools.org,3700210
36031564,sliinherited,GA,,,nan,nan,eboardsolutions.com,2903200
36031565,dixon,MT,411bstreet,dixon,59831,nan,dixonschool.org,
36031566,brorson,MT,12917countyroad344,sidney,59270,nan,brorsonschool.com,
36031567,leggettvalleyunified,CA,"p.obox186,1schoolway",leggett,95585,nan,leggett.k12.ca.us,609665
36031568,lincoln,MT,box39,lincoln,nan,nan,sites.google.com,3000047
36031569,earlhamc,IA,535n.chestnutave,earlham,50072,5157582214,ecsdcards.com,601971
36031572,foothillsregionalhigh,GA,"2415jeffersonroad,suiteb",athens,30607,7063959775,foothillsrhs.org,640230
36031573,ducorunionelementary,CA,23761avenue56,ducor,93218,nan,ducorschool.com,611550
36031574,gilaprovisionalcommunitycollege,AZ,6355padrelane,missoula,nan,nan,gilaccc.org,3008880
36031575,calhoun,AL,4400mcclellanblvd.,anniston,36206,2567417400,calhouncountyschools.com,100540
36031576,gravese,CA,15mcfaddenroad,salinas,93908,8314226392,sites.google.com,604890
36031577,chualarunion,CA,"24285lincolnstreet,p.o.box188",chualar,93925,8316792313,chualarusd.com,608580
36031579,cambrian,CA,4115jacksoldr.san,jose,95124,4083772103,cambriansd.org,607140
36031580,st.maryparishboard,LA,474hwy.317,centerville,70522,3378369661,stmaryk12.net,
36031581,corebuttecharter,CA,2847notredameblvd.,chico,95928,5308094152,corebutte.org,601843
36031582,sliprm,GA,5120sugarloafparkway,lawrenceville,30043,nan,monumentacademy.net,
36031595,northeastcommunity,IA,1450370thave-pobox66goose,lake,52750,5635772249,northeastcsd.org,1921090
36031596,discoveryregionalhigh,GA,221n.robinsonstreet,lenox,31637,nan,discoveryregional.org,1914580
36031597,falconridgepubliccharter,ID,278southtenmileroad,kuna,83634,2089229228,falconridgecharter.com,1927390
36031598,russellvillecity,AL,1945waterlooroad,russellville,35653,2563312000,rcs.k12.al.us,102910
36031599,bearpaw,MT,29815clearcreekrd,chinook,59523,nan,fdschools.org,1911820
36031601,luther,MT,4lutherroscoeroad,luther,59068,nan,lutherschool.com,-1
36031602,chinook,MT,pobox1059,chinook,59523,nan,chinookschools.org,1903630
36031603,cleveland,MT,9785peoplescreekroad,chinook,59523,nan,delwood.k12.ia.us,1908880
36031604,audubonc,IA,800thirdave,audubon,50025,7125632607,audubon.k12.ia.us,1903960
36031605,terrellcharter,GA,"7611stavenuese,p.o.box151",dawson,39842,2299954425,terrell.k12.ga.us,1304860
36031606,midlandc,IA,"106westwebsterst.,p.o.box109",wyoming,52362,3192595340,midland.k12.ia.us,610290
36031607,"sau39-amherst,montvernon,souhegancooperatives",NH,1schoolstreet,amherst,03031,6036732690,sau39.org,100008
36031608,indianolacommunity,IA,1301e2ndave,indianola,50125,5159619500,indianola.k12.ia.us,613470
36031609,fulton,GA,6201powersferryroadnw,atlanta,30339,4702543600,fultonschools.org,1302280
36031610,clarkec,IA,701newst.,manchester,nan,nan,clarkecsd.org,1930900
36031611,interstate35c,IA,"405e.northstreet,pobox79",truro,50257,6417654291,roadrunnerpride.org,1914670
36031612,shepherd,MT,7842shepherdroad,shepherd,59079,nan,shepherd.k12.mt.us,2631380
36031613,fremontu,CA,4210technologydr.,fremont,94538,5106572350,fremontunified.org,2803360
36031614,culvercityu,CA,4034irvingplace,culvercity,90232,3108424220,ccusd.org,610260
36031615,bigoakflat-grovelandu,CA,19177statehighway120,groveland,95321,2099625765,bofg.org,1931830
36031616,grinnell-newburgc,IA,925broadstreet,grinnel,50112,6412362700,grinnell-k12.org,1904680
36031617,deercreek,MT,12countyroad564,glendive,59330,nan,bcsds.org,1905790
36031619,slater,MO,80s.2ndst.,calamus,nan,nan,slaterschools.net,2928360
36031620,underwoodc,IA,301southiowastreet,solon,nan,nan,underwoodschools.org,1926580
36031621,attallacity,AL,101caseavenuesoutheast,attalla,35954,2565388051,attalla.k12.al.us,100180
36031622,mt.vernon,IA,525palisadesroadswmount,vernon,52314,3198958845,mvcsd.org,1908910
36031623,plaqueminesparishboard,LA,1484woodlandhwybelle,chasse,70037,5045956400,ppsb.org,2623820
36031624,tripp-delmont,SD,105s.sloanstreet,tripp,57376,6059356766,tridel.k12.sd.us,1903360
36031625,wintersjointunified,CA,909w.grantave.,winters,95694,5307956100,wintersjusd.org,642930
36031626,centennialacademy,GA,531luckiestreetnw,atlanta,30313,4048028550,centennialacademycharter.org,1906750
36031627,southeastvalleyc,IA,1201nepoplarst,leon,nan,nan,southeastvalley.org,1906900
36031628,vernonparish,LA,201belviewroad,leesville,71446,3372393401,vpsb.us,2201830
36031629,bigsuru,CA,69325highway1big,sur,93920,8059274507,bigsurunified.org,1909570
36031630,hoovercity,AL,2810metropolitanway,hoover,35243,2054391000,hoovercityschools.net,100007
36031631,eaglegrovec,IA,325n.commercialeagle,grove,50533,5154484749,gmgschools.socs.net,1900060
36031632,marengo,AL,101northshiloh,linden,36748,3342954123,marengo.k12.al.us,102250
36031633,archier-v,MO,1406sw7thst.,atlantic,nan,nan,archie.k12.mo.us,2903200
36031634,hannibal,MO,10331stanfordave.garden,grove,nan,nan,hannibal60.com,614880
36031635,fruitland,ID,401iowaave.p.o.boxa,fruitland,83619,2084523595,fruitlandschools.org,1601140
36031636,hubbard-radcliffec,IA,200chestnut,hubbard,50122,6418642211,southhardin.k12.ia.us,1914310
36031637,eldora-newprovidencec,IA,1010edgingtonave.,eldora,50627,6419395631,southhardin.k12.ia.us,1910690
36031640,oaklandmilitaryinstitutecollegepreparatoryacademy,CA,3877luskstreet,oakland,94608,nan,oakmil.org,
36031641,twinhillsunione,CA,700watertroughrd,sebastopol,95472,7078230871,twinhillsusd.org,640230
36031642,first5california,CA,2389gatewayoaksdr.suite260,sacramento,95833,9162631050,ccfc.ca.gov,
36031643,desmet,MT,6355padrelane,missoula,59808,nan,desmetschool.org,3008880
36031644,lagunabeachu,CA,550blumontst.laguna,beach,92651,9494977700,lbusd.org,620370
36031645,biglagoonunione,CA,269biglagoonparkrd,trinidad,95570,707677368,biglagoon.org,
36031646,burntranche,CA,p.obox39burnt,ranch,95527,5306292543,bresd.org,606510
36031647,camanchec,IA,70213thavenue,camanche,52730,5632593000,camanche.k12.ia.us,1906060
36031648,douglascitye,CA,100schoolhouserd,douglascity,96024,5306236350,,611430
36031649,kootenaibridgeacademy,ID,637parkdrcoeur,d'alene,83814,2089304515,kootenaibridgeacademy.org,1600149
36031650,cuttene,CA,4182walnutdr.,eureka,95503,7074413900,cuttensd.org,610380
36031651,monumentacademy,CO,1150villageridgepoint,monument,80132,7194811950,monumentacademy.net,
36031652,maplecreeke,CA,15933maplecreekroute,korbel,95550,7076685596,maplecreekschool.org,623730
36031653,independencec,IA,12071ststw,independence,50644,3193347400,indeek12.org,1914580
36031654,springcreek,MT,1lakeshoredrive,decker,59025,nan,,
36031655,stormlakec,IA,419lakeavenuestorm,lake,50588,7127328060,slcsd.org,1927390
36031656,pickens,AL,377ladowcentercircle,carrollton,35447,2053672080,pickenscountyschools.net,102730
36031657,fortdodgecommunity,IA,109north25thstreetfort,dodge,50501,5155761161,fdschools.org,1911820
36031658,columbusc,IA,1208coltonstreetcolumbus,junction,52738,3197282911,columbus.k12.ia.us,
36031659,andrewcommunity,IA,13s.marionst.,andrew,52030,5636723221,andrew.k12.ia.us,1903630
36031660,delwoodc,IA,311delmarave,delmar,52037,5636744164,delwood.k12.ia.us,1908880
36031661,kircher,MT,331kirchercreekrdmilescity,,59301,nan,custercountymt.gov,
36031662,zurich,MT,265parkrd,zurich,59547,nan,,
36031663,whittierunionhigh,CA,9401s.painterave.,whittier,90605,5626988121,wuhsd.org,642480
36031664,cupertinounion,CA,10301vistadrive,cupertino,95014,4082523000,cusdk8.org,610290
36031665,madisoncity,AL,211celticdrive,madison,35758,2564648370,madisoncity.k12.al.us,100008
36031666,fallriverjointunified,CA,20375tamarackavenue,burney,96013,5303354538,frjusd.org,613470
36031667,newell-fondac,IA,205clarkstpobox297,newell,50568,7122723325,newell-fonda.k12.ia.us,
36031668,westdelawarec,IA,701newst.,manchester,52057,56392735154,w-delaware.k12.ia.us,
36031669,mountainburg,AR,,,nan,nan,mountainburg.org,510260
36031673,mississippiboardsassociation,MS,380zurichdrive,ridgeland,39157,nan,msbaonline.org,
36031676,aberdeen,MS,,,nan,nan,,2800360
36031677,alcorn,MS,,,nan,nan,,2800390
36031678,amite,MS,,,nan,nan,,2800420
36031679,amory,MS,,,nan,nan,,2800450
36031680,attala,MS,,,nan,nan,,
36031681,baldwyn,MS,,,nan,nan,,2800540
36031682,baystlouiswaveland,MS,,,nan,nan,,2800570
36031683,benton,MS,,,nan,nan,,
36031684,biloxipublic,MS,,,nan,nan,,2800630
36031685,booneville,MS,,,nan,nan,,2800820
36031686,brookhaven,MS,,,nan,nan,,2800840
36031687,calhoun,MS,,,nan,nan,,
36031688,cantonpublic,MS,,,nan,nan,,2800900
36031689,carroll,MS,,,nan,nan,,2800930
36031690,chickasaw,MS,,,nan,nan,,
36031691,choctaw,MS,,,nan,nan,,100690
36031692,claiborne,MS,,,nan,nan,,4700630
36031693,clarkalemunicipal,MS,,,nan,nan,,2801050
36031694,cleveland,MS,,,nan,nan,,2800750
36031695,clintonpublic,MS,,,nan,nan,,2801090
36031696,coahoma,MS,,,nan,nan,,2801110
36031697,columbia,MS,,,nan,nan,,2801170
36031698,columbusmunicipal,MS,,,nan,nan,,2801200
36031699,copiah,MS,,,nan,nan,,
36031700,covington,MS,,,nan,nan,,2801290
36031701,desoto,MS,,,nan,nan,,
36031702,eastjasperconsolidated,MS,,,nan,nan,,
36031703,easttallahatchieconsolidated,MS,,,nan,nan,,
36031704,enterprise,MS,,,nan,nan,,2801440
36031705,forestmunicipal,MS,,,nan,nan,,2801470
36031706,forrestaghigh,MS,,,nan,nan,,2801510
36031707,forrest,MS,,,nan,nan,,2801490
36031708,franklin,MS,,,nan,nan,,
36031709,george,MS,,,nan,nan,,
36031710,greene,MS,,,nan,nan,,2801590
36031711,greenvillepublic,MS,,,nan,nan,,
36031712,greenwood-lefloreconsolidated,MS,,,nan,nan,,
36031713,grenada,MS,,,nan,nan,,2801680
36031714,hancock,MS,,,nan,nan,,
36031715,harrison,MS,,,nan,nan,,
36031716,hattiesburgpublic,MS,,,nan,nan,,2801800
36031717,hazlehurstcity,MS,,,nan,nan,,2801830
36031718,hinds,MS,,,nan,nan,,
36031719,hollandale,MS,,,nan,nan,,2801890
36031720,hollysprings,MS,,,nan,nan,,2801950
36031721,holmesconsolidated,MS,,,nan,nan,,2800195
36031722,humphreys,MS,,,nan,nan,,4701980
36031723,itawamba,MS,,,nan,nan,,2802100
36031724,jackson,MS,,,nan,nan,,
36031725,jacksonpublic,MS,,,nan,nan,,2802190
36031726,jefferson,MS,,,nan,nan,,
36031727,jeffersondavis,MS,,,nan,nan,,
36031728,jones,MS,,,nan,nan,,
36031729,kemper,MS,,,nan,nan,,
36031730,kosciusko,MS,,,nan,nan,,2802340
36031731,lafayette,MS,,,nan,nan,,
36031732,lamar,MS,,,nan,nan,,2802400
36031733,lauderdale,MS,,,nan,nan,,
36031734,laurel,MS,,,nan,nan,,2802460
36031735,lawrence,MS,,,nan,nan,,
36031736,leake,MS,,,nan,nan,,
36031737,lee,MS,,,nan,nan,,2802550
36031738,leland,MS,,,nan,nan,,2802610
36031739,lincoln,MS,,,nan,nan,,2802640
36031740,longbeach,MS,,,nan,nan,,2802670
36031741,louisvillemunicipal,MS,,,nan,nan,,2802700
36031742,lowndes,MS,,,nan,nan,,
36031743,madison,MS,,,nan,nan,,
36031744,marion,MS,,,nan,nan,,
36031745,marshall,MS,,,nan,nan,,
36031746,mccomb,MS,,,nan,nan,,2802880
36031747,meridianpublic,MS,,,nan,nan,,
36031748,monroe,MS,,,nan,nan,,
36031749,mosspointseparate,MS,,,nan,nan,,2803000
36031750,natchez-adams,MS,,,nan,nan,,2803030
36031751,neshoba,MS,,,nan,nan,,2803060
36031752,nettleton,MS,,,nan,nan,,2803090
36031753,newalbanypublic,MS,,,nan,nan,,
36031754,newtonmunicipal,MS,,,nan,nan,,2803180
36031755,newton,MS,,,nan,nan,,2803150
36031756,northbolivarconsolidated,AL,,,nan,nan,,
36031757,northpanola,MS,,,nan,nan,,2803210
36031758,northpike,MS,,,nan,nan,,2803240
36031759,northtippah,MS,,,nan,nan,,2803270
36031760,noxubee,MS,,,nan,nan,,2803300
36031761,oceansprings,MS,1018porteravenueocean,springs,39564,2288754236,ossdms.org,2803360
36031762,okolonaseparate,MS,,,nan,nan,,2803390
36031763,oxford,MS,,,nan,nan,,2803450
36031764,pascagoula-gautier,MS,,,nan,nan,,2803480
36031765,passchristianpublic,MS,,,nan,nan,,2803510
36031766,pearlpublic,MS,,,nan,nan,,2803520
36031767,pearlriver,MS,,,nan,nan,,
36031768,perry,MS,,,nan,nan,,
36031769,petal,MS,,,nan,nan,,2803530
36031770,philadelphiapublic,MS,,,nan,nan,,2803600
36031771,magnolia,MS,380zurichdrive,ridgeland,39157,6019242001,msbaonline.org,
36031772,picayune,MS,,,nan,nan,,2803630
36031773,pontotoccity,MS,,,nan,nan,,2803690
36031774,pontotoc,MS,,,nan,nan,,
36031775,poplarvilleseparate,MS,,,nan,nan,,2803720
36031776,prentiss,MS,,,nan,nan,,
36031777,quitman,MS,,,nan,nan,,2803780
36031778,quitman,MS,,,nan,nan,,2803780
36031779,rankin,MS,,,nan,nan,,
36031780,richton,MS,,,nan,nan,,2803870
36031781,scott,MS,,,nan,nan,,
36031782,senatobiamunicipal,MS,,,nan,nan,,2803930
36031783,simpson,MS,,,nan,nan,,2105400
36031784,smith,MS,,,nan,nan,,4703870
36031785,southdelta,MS,,,nan,nan,,2803960
36031786,southpanola,MS,,,nan,nan,,2804050
36031787,southpike,MS,,,nan,nan,,2804080
36031788,southtippah,MS,,,nan,nan,,2804110
36031789,starkville-oktibbehaconsolidated,MS,,,nan,nan,,
36031790,stone,MS,,,nan,nan,,
36031791,sunflowerconsolidated,MS,,,nan,nan,,
36031792,tate,MS,,,nan,nan,,
36031793,tishomingo,MS,,,nan,nan,,4030060
36031794,tunica,MS,,,nan,nan,,2804290
36031795,tupelopublic,MS,,,nan,nan,,2804320
36031796,unionpublic,MS,,,nan,nan,,2804380
36031797,union,MS,,,nan,nan,,
36031798,vicksburgwarren,MS,,,nan,nan,,2804470
36031799,walthall,MS,,,nan,nan,,
36031800,watervalley,MS,,,nan,nan,,2804500
36031801,wayne,MS,,,nan,nan,,
36031802,webster,MS,,,nan,nan,,
36031804,westbolivarconsolidated,MS,,,nan,nan,,
36031805,westpointconsolidated,MS,,,nan,nan,,2800191
36031806,westtallahatchie,MS,,,nan,nan,,2804650
36031807,westernline,MS,,,nan,nan,,2804680
36031808,wilkinson,MS,,,nan,nan,,1305790
36031809,winona-montgomeryconsolidated,MS,,,nan,nan,,2800196
36031810,yazoocitymunicipal,MS,,,nan,nan,,2804770
36031811,yazoo,MS,,,nan,nan,,
36031812,oakparku,CA,,,nan,nan,,
36031813,coffeeville,MS,,,nan,nan,,2801140
36031814,winfield-mt.unionc,IA,208southolivestreet,winfield,52659,3192577700,wmucsd.org,1931830
36031815,belmond-klemmec,IA,303eastmain,belmond,50421,6414444300,bkcsd.org,1904680
36031816,burlingtoncommunity,IA,1429westave.,burlington,52601,3197536791,bcsds.org,1905790
36031817,calamuswheatlandcommunity,IA,80s.2ndst.,calamus,52729,5632462222,cal-wheat.k12.ia.us,
36031818,soloncommunity,IA,301southiowastreet,solon,52333,3196243401,solon.k12.ia.us,1926580
36031819,woodburycentralc,IA,408s4thst.,moville,51039,7128733128,woodbury-central.k12.ia.us,1931950
36031820,denisoncommunity,IA,819monarchdrive,denison,51442,7122632176,denison.k12.ia.us,1908910
36031821,midland,MI,600ecarpenterst,midland,48640,9899235001,midlandps.org,2623820
36031822,algonac,IA,600southhalestreet,algona,50511,5152953528,algona.k12.ia.us,1903360
36031823,george-littlerock,IA,"communityschools309slincolnstreet,suite1",george,51237,7124753311,george-littlerock.org,1912480
36031824,centervillec,IA,634northmain,centerville,52544,6418560601,centervilleschools.org,1906750
36031825,centraldecaturc,IA,1201nepoplarst,leon,50144,nan,centraldecatur.org,1906900
36031826,bedfordcommunity,IA,906pennsylvaniastreet,bedford,50833,7125232656,bedford.k12.ia.us,1904560
36031827,boyervalleyc,IA,1102iowaave,dunlap,51529,7126432258,boyervalley.org,1909570
36031828,sequoiaunionelementary,CA,23958ave.324lemon,cove,93244,5595642106,sequoiaunion.org,636360
36031829,gmgc,IA,1710wallaceavenuegreen,mountain,50632,6414742254,gmgschools.socs.net,1900060
36031830,glenwoodc,IA,103centralstreet,glenwood,51534,7125279034,glenwoodschools.org,1912690
36031831,atlanticcommunity,IA,1406sw7thst.,atlantic,50022,nan,atlanticiaschools.org,
36031832,gardengroveu,CA,10331stanfordave.garden,grove,92840,7146636000,ggusd.us,614880
