simbli_id,school_name,state,address,city,zipcode,phone_number,fax_number,website
36030978,Oskaloosa Community Schools,IA,,,,,,https://www.oskyschools.org/
36030980,Point Arena Schools,CA,45 Lake Street  Point,Arena,95468,7078822803,,http://pointarenaschools.org
36030981,Hinton Community School District,IA,315 W. Grand Street,Hinton,51024,7129474329,7129474427,https://www.hintonschool.com/
36030983,Chickasaw City Schools,AL,201 N. Craft Highway,Chickasaw,36611,2514522256,2513808380,http://www.chickasawschools.com
36030984,Franklin County R-II,MO,3128 Highway Y  New,Haven,63068,5732372414,5732374838,http://www.fcr2.org
36030985,Eden Area ROP,CA,26316 Hesperian Blvd,Hayward,94545,5102932900,5102938325,https://www.edenrop.org/
36030986,Grizzly Challenge Charter School,CA,"721 Mendocino Ave., Bldg 945  San Luis",Obispo,93405,18057826881,,https://www.grizzlyyouthacademy.org/
36030988,Penn Valley Union Elementary School District,CA,17328 Penn Valley Dr. Suite A  Penn,Valley,95946,5304327311,5304327314,http://www.pvuesd.org/
36030990,Mediapolis Community School District,IA,725 N. Northfield Street PO BOX 358,Mediapolis,52637,3193943101,,http://www.meposchools.org
36030991,Orearville R-IV Schools,MO,,,,,,http://orearvilletigers.k12.mo.us
36030993,La Honda-Pescadero Unified School District,CA,360 Butano Cutoff,Pescadero,94060,6508790286,6508790816,http://www.lhpusd.com
36031002,Eagle Butte School District 20-1,SD,,,,,,https://ceb.k12.sd.us/
36031004,Lagunitas Elementary School District,CA,,,,,,http://www.lagunitas.org/
36031005,Newton Community School District,IA,1302 First Avenue West,Newton,50208,6417925809,8444948063,http://www.newtoncsd.org/
36031007,West Side Union Elementary School District,CA,1201 Felta Rd.,Healdsburg,95448-9399,7074333923,7074337341,http://www.westsideusd.org/
36031008,Great Prairie Area Education Agency,IA,2814 N. Court,Ottumwa,52501,6416828591,6416829083,http://www.gpaea.org
36031013,Pioneer Union Elementary School District,CA,6862 Mount Aukum Rd.,Somerset,95684,5306203556,5306204932,http://www.pioneerusd.org/
36031014,Atlanta Public Schools,GA,130 Trinity Ave. SW,Atlanta,30303,4048022255,,https://www.atlantapublicschools.us/Domain/3944
36031016,Meridian Medical Arts Charter High School,ID,1789 E. Heritage Park Lane,Meridian,83646,2088554075,,https://www.meridianmedicalartscharter.org/
36031017,Blue Lake Union Elementary School District,CA,P.O. Box 268  Blue,Lake,95525-0268,7076685674,7076685619,http://bluelakeschool.org/
36031018,Tyrrell County Schools,NC,1107 Hwy 64 East,Columbia,27925,2527961121,2527961492,http://tyrrell.k12.nc.us/
36031019,Cherokee County Schools,AL,130 East Main St.,Centre,35960,,,http://cherokeek12.org
36031020,Meadows Union Elementary School District,CA,2059 Bowker Rd.  El,Centro,92243,7603527512,,https://www.meadowsunion.org/
36031021,Campbell Union High School District,CA,3235 Union Ave.  San,Jose,95124-2009,4083710960,4085583006,http://www.cuhsd.org/
36031022,Baker County School System,GA,P.O. Box 40 260 Highway 37,Newton,39870,2297345346,2297343064,http://baker.k12.ga.us
36031023,South Bay Union School District,CA,601 Elm Ave  Imperial,Beach,91932,,,http://sbusd.org
36031024,Lyman School District 42-1,SD,,,,,,https://www.lyman.k12.sd.us/
36031025,Russell County School District,AL,P. O. Box 400 506 14th Street,Phenix City,36867,3344685540,3344488314,https://www.myrcsd.org/
36031026,Osceola Public Schools,MO,,,,,,http://www.osceola.k12.mo.us
36031027,Pima Unified School District,AZ,192 E. 200 S. | P.O. Box 429,Pima,85543,9283878000,9283878020,https://www.pimaschools.org/
36031030,LSBA Sample Member,LA,,,,,,
36031032,Dade County Commissioners,GA,71 Case Avenue Suite 243,Trenton,30752,,,https://www.dadecounty-ga.gov/
36031033,Mountain View Elementary School District,CA,2585 South Archibald Avenue,Ontario,91761,9099472205,9099472291,http://www.mtnview.k12.ca.us/
36031034,Autauga County Schools,AL,153 W. 4th Street,Prattville,36067,3343655706,,http://www.acboe.net
36031035,Tehama  County SELPA,CA,,,,,,https://www.tehamacountyselpa.org/
36031036,Big Pine Unified School District,CA,P.O. Box 908 500 S. Main St.  Big,Pine,93513-0908,7609382005,7609382310,http://www.bigpineschools.org/
36031037,Maysville R-l School District,MO,,,,,,https://maysville.k12.mo.us/
36031038,Liberty Elementary School District,CA,170 Liberty School Rd,Petaluma,94952-1074,7077954380,7077956468,https://libertysd.org/
36031039,Chief Tahgee Elementary Academy,ID,P.O. Box 217 34 South Hiline Rd. Fort,Hall,83203,2082372710,2082371734,http://cteacademy.org
36031040,Couch R-I,MO,,,,,,https://www.couch.k12.mo.us/
36031041,Raisin City Elementary School District,CA,6425 W. Bowles,Raisin City,93652,5592330128,5594860891,http://www.raisincity.k12.ca.us/
36031042,Mississippi Bend Area Education Agency,IA,729 21st Street,Bettendorf,52722,,,https://www.mbaea.org/
36031043,North St. Francois County R-I,MO,,,,,,https://www.ncsd.k12.mo.us/
36031044,Sedalia School District #200,MO,2806 Matthew Drive,Sedalia,65301,6608296450,6608278938,https://www.sedalia200.org/sed200
36031045,Boonville R-I School District,MO,736 Main Street,Boonville,65233,,,https://www.bpsk12.net/
36031047,Manes R-V,MO,,,,,,https://www.manes.k12.mo.us/
36031048,Johnston County Schools,NC,2320 US 70 Business Hwy East,Smithfield,27577,9199346031,9199346035,https://www.johnston.k12.nc.us/
36031049,Marsing School District,ID,205 8th Avenue West,Marsing,83639,,,https://www.marsingschools.org/
36031050,Davis County Community School District,IA,608 S Washington St,Bloomfield,52537,6416642200,,http://dcmustangs.com
36031051,Converse County School District #1,WY,,,,,,http://ccsd1.org
36031052,Northwest Area Education Agency,IA,5800 Discovery Blvd,Sioux City,51111,,,https://www.nwaea.org/
36031053,Jones County School District 37-3,SD,,,,,,https://www.jonesco.k12.sd.us/
36031054,Irwin County Schools,GA,210 Apple Street,Ocilla,31774,2294687485,9124687220,https://www.irwin.k12.ga.us/
36031055,Lake Mission Viejo Association,CA,22555 Olympiad Road  Mission,Viejo,92692,9497701313,9497701327,http://lakemissionviejo.org
36031056,Roseville Joint Union High School District,CA,,,,,,https://www.rjuhsd.us/
36031057,Wright Elementary School District,CA,4385 Price Avenue  Santa,Rosa,95407,7075420550,7075777962,https://www.wrightesd.org/
36031058,Disability Rights California,CA,1831 K St.,Sacramento,95811,9165045800,9165045801,https://www.disabilityrightsca.org/
36031059,Maricopa Unified School District,CA,955 Stanislaus St.,Maricopa,93252-9779,6617698231,6617698168,http://www.maricopaschools.org/
36031060,National School Boards Association,VA,1680 Duke St. FL2,Alexandria,22314-3493,7038386722,7036837590,https://www.nsba.org/home
36031062,West Ada School District,ID,1303 East Central Drive,Meridan,83642,,,https://www.westada.org/
36031063,Oneida City School District,NY,565 Sayles Street,Oneida,13421,3153632550,,https://www.oneidacsd.org/home
36031064,Woodbine Community School District,IA,501 Weare Street,Woodbine,51579,7126472411,,https://www.woodbine.k12.ia.us/
36031065,Trinidad Union ESD,CA,300 Trinity St,Trinidad,95570,7076773631,7076770954,https://www.trinidadusd.net/
36031066,Templeton Unified School District,CA,960 Old County Rd.,Templeton,93465-9419,8054345805,8054341473,http://www.templetonusd.org
36031067,Hughes-Elizabeth Lakes Union School District,CA,"16633 Elizabeth Lake Road, PO Box 530  Lake",Hughes,93532,6617241231,,https://helus.org/
36031068,Scottsboro City School System,AL,305 S. Scott St.,Scottsboro,35768,2562182100,2562182190,http://www.scottsboroschools.net/
36031069,Scotland School District 04-3,SD,,,,,,https://www.scotland.k12.sd.us/
36031070,Parkston School District #33-3,SD,,,,,,https://www.parkston.k12.sd.us
36031071,East Nicolaus Joint Union HSD,CA,2452 Nicolaus Ave,Nicolaus,95659,5306562255,5306561065,http://www.eastnicolaus.k12.ca.us
36031072,Lee County Schools,AL,2410 Society Hill Road,Opelika,36804,3347056000,,https://www.lee.k12.al.us
36031073,Middletown Unified School District,CA,,,,,,http://www.middletownusd.org
36031074,East San Gabriel Valley SELPA,CA,1400 Ranger Drive,Covina,91722,6269661679,6263390027,http://www.esgvselpa.org
36031075,Stanfield Elementary School District 24,AZ,515 South Stanfield Road,Stanfield,85172,5204240221,,https://stanfieldaz.schoolinsites.com/
36031077,Stanley County School District 57-1,SD,112 South First Street PO Box 370 Fort,Pierre,57532,6052237741,,https://www.stanleycounty.k12.sd.us/
36031078,Cleburne County Schools,AL,141 Davenport Drive,Heflin,36264,2564635624,,http://cleburneschools.net
36031079,Coosa County Schools,AL,P. O. Box 37 73 Nixburg Road,Rockford,35136,2563774913,2563772385,http://www.coosaschools.org
36031080,Lowell Joint School District,CA,11019 Valley Home Ave.,Whittier,90603,5629430211,,https://www.ljsd.org/#
36031081,Trona Joint Unified School District,CA,83600 Trona RD,Trona,93562,7603722861,7603724504,https://trona.tjusd.net/
36031082,Montrose R-XIV,MO,,,,,,https://www.montrose.k12.mo.us/
36031083,Everton R-III-MO,MO,,,,,,https://www.evertontigers.org/district/district_vision
36031084,Warrensburg R-VI,MO,201 South Holden Street,Warrensburg,64093,,,https://www.warrensburgr6.org/
36031086,Avery County Schools,NC,775 Cranberry Street,Newland,28657,8287336006,8287338943,http://www.averyschools.net
36031089,Fort Madison CSD,IA,1930 Avenue M  Fort,Madison,52627,3193727252,,https://www.fmcsd.org/
36031090,Arab City Schools,AL,,,,,,https://www.arabcityschools.org/home
36031091,New London CSD,IA,106 West Wilson Street P.O. Box 97 New,London,52645,3193670512,3194814143,https://www.nlcsd.org/
36031092,Keokuk CSD,IA,500 North 20th Street,Keokuk,52632,3195241402,3195241114,https://www.keokukschools.org/
36031093,East Marshall Community School District,IA,204 West Center Street Box 159,Gilman,50106,6414987481,6414982035,https://www.emmustangs.org/
36031094,Consortium of State School Boards Associations,NC,,,,,,http://www.cossba.org
36031095,White River School District #47-1,SD,,,,,,https://www.whiteriver.k12.sd.us/
36031096,Corcoran Joint Unified School District,CA,1520 Patterson Ave,Corcoran,93212,5599928888,5599921248,http://www.corcoranunified.com/
36031097,Fortuna Union High School District,CA,735 13th Street,Fortuna,95540,7077254462,7077256085,http://www.fuhsdistrict.org
36031098,Jamestown School District,CA,18299 Fifth Avenue,Jamestown,95327,2099844058,2099840434,http://www.jespanthers.org/
36031099,Siskiyou County Office of Education,CA,609 South Gold Street,Yreka,96097,5308428400,5308428436,https://www.siskiyoucoe.net
36031100,Contra Costa County Office of Education,CA,77 Santa Barbara RD  Pleasant,Hill,94523,9259423380,9254720875,http://www.cccoe.k12.ca.us
36031101,Happy Camp Union Elementary School District,CA,114 Park Way  Happy,Camp,96039,5304932267,,http://www.happycamp.k12.ca.us/
36031103,Ackerman Charter School District,CA,13777 Bowman Road,Auburn,95603,5308851974,5308888175,http://www.ackerman.k12.ca.us/home
36031104,IASB Policy Reference Manual,IA,,,,,,http://www.ia-sb.org
36031105,Bradley Union ESD,CA,65600 Dixie Street,Bradley,93426,8054722310,,http://bradleyusd.org
36031106,San Lucas Union ESD,CA,53675 San Benito Street  San,Lucas,93954,8313824426,8313824088,http://www.sanlucasschool.com/
36031107,San Ardo Union ESD,CA,62428 Center Street  San,Ardo,93450,8316272520,8316272078,https://www.sanardousd.org/
36031108,Spreckels Union SD,CA,,,,,,http://www.spreckelsdistrict.org/
36031109,Boone Community School District,IA,500 7th Street,Boone,50036,5154330750,,https://www.boonecsd.org/
36031110,Cuyama Joint USD,CA,2300 Highway 166  New,Cuyama,93254,6617662293,6617662593,http://cuyamaunified.org
36031111,Basic Policy Management Services,MO,,,,,,https://www.mosba.org/basic-policy-service/
36031112,Laytonville Unified School District,CA,150 Ramsey Road P.O. Box 868,Laytonville,95454,7079846414,7079848223,http://www.lusd.us/
36031113,Disability Rights Florida,FL,2473 Care Drive Suite 200,Tallahassee,32308,8003420823,8504888640,https://disabilityrightsflorida.org/
36031114,Miami R-1,MO,,,,,,https://www.miamir1.net/
36031115,Pacific Grove Unified School District,CA,435 Hillcrest Ave  Pacific,Grove,93950,8316466510,,http://www.pgusd.org
36031116,Wasco Union High School District,CA,2100 Seventh Street,Wasco,93280,6617588447,6617584946,http://www.wascouhsd.org/
36031117,Guerneville Elementary School District,CA,14630 Armstrong Woods Road,Guerneville,95446,7078692864,7078693149,http://www.guernevilleschool.org/
36031118,"TransCenter For Youth, Inc",WI,1749 N 16th Street,Milwaukee,53205,4149337895,,http://www.transcenterforyouth.org/
36031119,Gwinnett County Public Schools,GA,437 Old Peachtree Rd. NW,Suwanee,30024-2978,6783016000,,https://www.gcpsk12.org/
36031120,iSucceed Virtual Schools,ID,6148 North Discovery Way Suite 120,Boise,83713,,,
36031121,Fruitvale ESD,CA,7311 Rosedale HWY,Baskersfield,93308,6615893830,6615893674,http://www.fruitvale.k12.ca.us
36031122,Silex R-I,MO,,,,,,https://www.silex.k12.mo.us/
36031123,Newcastle Elementary School District,CA,645 Kentucky Greens Way,Newcastle,95658,9162592832,9162592835,http://www.newcastle.k12.ca.us
36031124,Orange Beach City Schools,AL,PO Box 2799 4544 Orange Beach Blvd Orange,Beach,36561,2514241730,,https://www.orangebeachal.gov/departments/city-schools/about
36031125,Madrid Community School District,IA,201 N. Main,Madrid,50156,5157953240,5157952121,https://www.madrid.k12.ia.us/
36031126,Central Lyon CSD,IA,1010 South Greene Street  Rock,Rapids,51246,,,https://www.centrallyon.org/
36031127,Iredell-Statesville Schools,NC,549 North Race Street,Statesville,28677,7048728931,7048712834,https://www.issnc.org/
36031128,Livingston Parish Public Schools,LA,13909 Florida Blvd.,Livingston,70754,2256867044,2256863052,https://www.lpsb.org
36031129,Clarke County Schools,AL,155 West Cobb Street P.O. Box 936 Grove,Hill,36451,,,https://www.clarkecountyschools.org
36031130,Exira-Elk Horn-Kimballton Community School District,IA,4114 Madison St. Box 388A  Elk,Horn,51531,7127644616,7127644626,https://www.exira-ehk.k12.ia.us/
36031131,IKM-Manning Community School District,IA,209 10th Street,Manning,51455,7126553771,,https://www.ikm-manning.k12.ia.us/
36031132,Vinton-Shellsburg CSD,IA,1502 C Ave,Vinton,52349,3194364728,,https://www.vscsd.org/
36031133,West Burlington ISD,IA,314 W. Van Weiss Blvd.  West,Burlington,52655,,,https://www.wbisd.com/
36031134,Eufaula City Schools,AL,333 State Docks Road,Eufaula,36027,3346871100,3346871150,https://www.eufaulacityschools.org/
36031135,i3 Academy,AL,230 49th Street North,Birmingham,35212,,,https://i3academy.esvbeta.com/
36031136,Clinton Community School District,IA,1401 12th Ave. N,Clinton,52732,5632439600,5632435405,https://www.clinton.k12.ia.us/
36031137,Rock Valley CSD,IA,1712 20th Avenue  Rock,Valley,51247,7124762701,,https://rvcsd.net/
36031138,Richmond Elementary School District,CA,700-585 Richmond Rd E.,Susanville,96130,5302572338,5302576398,http://www.richmondelementary.com
36031139,Absarokee Public Schools,MT,327 South Woodard Ave.,Absarokee,59001,,,https://www.absarokee.k12.mt.us/
36031140,Plato R-V,MO,,,,,,https://www.platorv.org/
36031141,Thermalito Union Elementary School District,CA,400 Grand Ave,Oroville,95965,5305382900,5305382908,http://www.thermalito.org
36031142,Westmorland Union ESD,CA,200 South C St,Westmorland,92281,7603444364,7603447294,http://www.wued.org
36031143,Dallas Center-Grimes Community School District,IA,2405 W 1st Street P.O. Box 680,Grimes,50111,5159923866,5159923079,https://dcgschools.com
